module,trial,item_num,timestamp,x,y
identification,0,0,0,896.6400000000001,275.4
identification,0,0,0,873.6,265.68
identification,0,0,20,860.16,273.24
identification,0,0,72,846.72,290.52000000000004
identification,0,0,103,842.88,298.08000000000004
identification,0,0,137,848.64,306.72
identification,0,0,170,854.4,312.12
identification,0,0,221,885.12,322.92
identification,0,0,254,948.48,341.28000000000003
identification,0,0,287,1015.68,346.68
identification,0,0,320,1019.52,348.84000000000003
identification,0,0,354,1006.08,359.64000000000004
identification,0,0,421,994.56,363.96
identification,0,0,470,984.96,366.12
identification,0,0,506,971.52,380.16
identification,0,0,721,961.92,398.52
identification,0,0,754,954.24,417.96
identification,0,0,788,938.88,443.88
identification,0,0,1055,1134.72,509.76
identification,0,0,1089,896.6400000000001,758.16
identification,0,0,1122,867.84,787.3199999999999
identification,0,0,1422,898.5600000000001,503.28
identification,0,0,1489,923.52,493.56
identification,0,0,1788,973.44,470.88
identification,0,0,1822,1032.96,451.44
identification,0,0,2157,971.52,479.52
identification,0,0,2439,954.24,489.24
identification,0,0,2506,833.28,726.84
identification,0,0,2841,967.68,563.76
identification,0,0,3207,938.88,517.3199999999999
identification,0,0,3273,902.4,500.04
identification,0,0,3324,888.96,493.56
identification,0,0,3357,875.52,487.08
identification,0,0,3424,871.6800000000001,482.76
identification,0,0,3458,864.0,467.64
identification,0,0,3558,904.32,465.48
identification,0,0,3824,1036.8000000000002,454.68
identification,0,0,3975,992.64,457.92
identification,0,0,4041,927.36,473.04
identification,1,1,0,904.32,560.52
identification,1,1,0,902.4,550.8
identification,1,1,259,906.24,533.52
identification,1,1,325,915.84,501.12
identification,1,1,576,860.16,463.32
identification,1,1,693,917.76,380.16
identification,1,1,978,727.6800000000001,670.68
identification,1,1,1310,529.9200000000001,628.56
identification,1,1,1428,1104.0,529.2
identification,1,1,1493,1109.76,528.12
identification,1,1,1694,1113.6,517.3199999999999
identification,1,1,1777,1079.0400000000002,530.28
identification,1,1,1827,954.24,569.1600000000001
identification,1,1,2028,963.84,781.92
identification,1,1,2110,806.4,959.04
identification,1,1,2145,554.88,1054.08
identification,1,1,2227,522.24,1013.04
identification,1,1,2428,875.52,799.2
identification,1,1,2461,875.52,787.3199999999999
identification,1,1,2544,908.16,778.68
identification,1,1,2594,917.76,780.8399999999999
identification,1,1,2728,913.92,767.88
identification,1,1,3028,994.56,721.44
identification,1,1,3130,1004.16,695.52
identification,1,1,3162,992.64,691.2
identification,1,1,3196,963.84,691.2
identification,1,1,3229,579.84,585.36
identification,1,1,3363,336.0,382.32
identification,1,1,3395,336.0,374.76
identification,1,1,3428,318.72,369.36
identification,1,1,3463,339.84,366.12
identification,1,1,3496,616.32,410.4
identification,1,1,3529,648.96,429.84
identification,1,1,3562,681.5999999999999,437.4
identification,1,1,3679,710.4,444.96
identification,1,1,3795,802.56,463.32
identification,1,1,3829,865.9200000000001,468.72
identification,1,1,3863,867.84,476.28
identification,1,1,3897,867.84,473.04
identification,1,1,3963,447.36,505.44000000000005
identification,1,1,4045,437.76,437.4
identification,1,1,4113,432.0,414.72
identification,1,1,4364,794.88,531.36
identification,1,1,4530,816.0,530.28
identification,1,1,4563,831.36,531.36
identification,2,2,0,1092.48,670.68
identification,2,2,0,1061.76,653.4
identification,2,2,30,1048.3200000000002,648.0
identification,2,2,331,1023.36,652.3199999999999
identification,2,2,396,931.2,617.76
identification,2,2,430,935.04,599.4000000000001
identification,2,2,463,927.36,592.9200000000001
identification,2,2,497,923.52,587.5200000000001
identification,2,2,530,902.4,581.0400000000001
identification,2,2,564,894.72,574.5600000000001
identification,2,2,597,890.88,572.4
identification,2,2,647,879.36,568.08
identification,2,2,696,871.6800000000001,562.6800000000001
identification,2,2,730,848.64,548.64
identification,2,2,765,844.8,549.72
identification,2,2,798,854.4,594.0
identification,2,2,1097,864.0,568.08
identification,2,2,1130,875.52,569.1600000000001
identification,2,2,1163,971.52,515.16
identification,2,2,1197,986.88,492.48
identification,2,2,1231,992.64,480.6
identification,2,2,1264,990.72,470.88
identification,2,2,1299,984.96,463.32
identification,2,2,1331,965.76,455.76
identification,2,2,1365,952.32,448.2
identification,2,2,1413,946.56,442.8
identification,2,2,1447,940.8,440.64
identification,2,2,1497,940.8,441.72
identification,2,2,1531,952.32,495.72
identification,2,2,1564,948.48,510.84
identification,2,2,1598,936.96,520.56
identification,2,2,1631,812.16,677.16
identification,2,2,1664,816.0,669.6
identification,2,2,1698,808.3199999999999,652.3199999999999
identification,2,2,1732,804.48,627.4799999999999
identification,2,2,1781,810.24,599.4000000000001
identification,2,2,1814,837.12,577.8000000000001
identification,2,2,1897,879.36,519.48
identification,2,2,1964,888.96,508.68
identification,2,2,2032,900.4799999999999,498.96
identification,2,2,2099,923.52,498.96
identification,2,2,2181,969.6,507.6
identification,2,2,2266,933.12,510.84
identification,2,2,2298,921.6,510.84
identification,2,2,2581,927.36,511.92
identification,2,2,3032,812.16,705.24
identification,2,2,3099,850.5600000000001,675.0
identification,2,2,3166,867.84,656.64
identification,2,2,3233,875.52,632.88
identification,2,2,3300,896.6400000000001,619.92
identification,2,2,3382,921.6,589.6800000000001
identification,2,2,3434,940.8,581.0400000000001
identification,2,2,3716,927.36,564.84
identification,2,2,3783,946.56,575.64
identification,2,2,3833,946.56,572.4
identification,2,2,3866,944.64,572.4
identification,2,2,3900,944.64,562.6800000000001
identification,2,2,3934,940.8,563.76
identification,2,2,3968,952.32,563.76
identification,2,2,4001,950.4,564.84
identification,2,2,4034,948.48,554.04
identification,2,2,4067,956.16,527.04
identification,2,2,4101,967.68,509.76
identification,3,3,0,983.04,571.32
identification,3,3,33,1000.32,554.04
identification,3,3,66,1008.0,537.84
identification,3,3,317,994.56,520.56
identification,3,3,402,756.48,375.84
identification,3,3,834,1029.12,504.36
identification,3,3,1035,679.68,487.08
identification,3,3,1136,643.2,493.56
identification,3,3,1167,650.88,497.88
identification,3,3,1201,668.16,487.08
identification,3,3,1235,731.52,484.92
identification,3,3,1269,1130.88,486.0
identification,3,3,1402,1201.92,479.52
identification,3,3,1435,1186.56,473.04
identification,3,3,1702,1176.96,531.36
identification,3,3,1885,1121.28,654.48
identification,3,3,1937,1105.9199999999998,673.92
identification,3,3,1968,1128.96,685.8
identification,3,3,2002,1134.72,684.72
identification,3,3,2069,1130.88,683.64
identification,3,3,2103,1134.72,682.5600000000001
identification,3,3,2136,1140.48,684.72
identification,3,3,2252,1134.72,695.52
identification,3,3,2436,877.44,727.9200000000001
identification,3,3,2470,625.9200000000001,737.6400000000001
identification,3,3,2603,821.76,717.12
identification,3,3,2653,913.92,733.32
identification,3,3,2803,979.2,768.9599999999999
identification,3,3,2836,996.48,708.48
identification,3,3,3105,942.72,763.56
identification,3,3,3304,518.4000000000001,382.32
identification,3,3,3337,518.4000000000001,345.6
identification,3,3,3371,514.5600000000001,329.4
identification,3,3,3404,514.5600000000001,306.72
identification,3,3,3469,514.5600000000001,297.0
identification,3,3,3503,516.48,284.04
identification,3,3,3537,510.72,274.32
identification,3,3,3637,506.88,289.44
identification,3,3,3670,516.48,247.32
identification,3,3,3820,518.4000000000001,236.52
identification,3,3,4105,660.4799999999999,577.8000000000001
identification,4,4,70,1297.92,203.04
identification,4,4,172,1399.68,199.8
identification,4,4,354,1042.5600000000002,371.52
identification,4,4,387,998.4,380.16
identification,4,4,504,1008.0,374.76
identification,4,4,738,1067.52,744.1199999999999
identification,4,4,1005,1042.5600000000002,635.04
identification,4,4,1406,1019.52,498.96
identification,4,4,1440,1013.76,478.44
identification,4,4,1506,1015.68,454.68
identification,4,4,1571,1023.36,447.12
identification,4,4,1605,1032.96,447.12
identification,4,4,1907,1036.8000000000002,407.16
identification,4,4,2173,1004.16,400.68
identification,4,4,2274,992.64,411.48
identification,4,4,2374,988.8,423.36
identification,4,4,2406,981.12,428.7600000000001
identification,4,4,2439,960.0,419.04
identification,4,4,2607,936.96,401.76
identification,4,4,2674,938.88,388.8
identification,4,4,2940,900.4799999999999,415.8
identification,4,4,3007,975.36,399.6
identification,4,4,3306,892.8000000000001,361.8
identification,4,4,3374,839.04,371.52
identification,4,4,3640,915.84,342.36
identification,4,4,3707,912.0,339.12
identification,4,4,3741,881.2800000000001,336.96
identification,4,4,4007,848.64,368.28
identification,5,5,73,748.8000000000001,419.04
identification,5,5,107,768.0,407.16
identification,5,5,241,804.48,400.68
identification,5,5,341,839.04,395.28
identification,5,5,408,956.16,370.44000000000005
identification,5,5,541,1009.92,348.84000000000003
identification,5,5,574,1011.84,347.76
identification,5,5,742,650.88,544.32
identification,5,5,809,599.04,570.24
identification,5,5,908,495.36,615.5999999999999
identification,5,5,1042,378.24,660.96
identification,5,5,1075,405.12,662.04
identification,5,5,1109,439.68,665.28
identification,5,5,1175,503.04,657.72
identification,5,5,1209,662.4,637.1999999999999
identification,5,5,1275,656.6400000000001,641.52
identification,5,5,1375,647.0400000000001,642.6
identification,5,5,1409,648.96,633.9599999999999
identification,5,5,1442,654.72,625.3199999999999
identification,5,5,1476,689.28,619.92
identification,5,5,1509,723.84,608.04
identification,5,5,1542,737.28,600.48
identification,5,5,1576,750.72,596.1600000000001
identification,5,5,1642,762.24,594.0
identification,5,5,1675,760.32,595.08
identification,5,5,1709,764.1600000000001,597.24
identification,5,5,1742,766.08,597.24
identification,5,5,1775,773.76,600.48
identification,5,5,1809,777.6,602.6400000000001
identification,5,5,1843,1021.44,726.84
identification,5,5,1876,1340.16,740.8800000000001
identification,5,5,1910,1555.2,719.2800000000001
identification,5,5,2176,654.72,916.92
identification,5,5,2209,643.2,912.6
identification,5,5,2243,533.76,644.76
identification,5,5,2277,537.6,564.84
identification,5,5,2310,491.52,490.32
identification,5,5,2344,491.52,459.0
identification,5,5,2377,493.44,442.8
identification,5,5,2409,499.2000000000001,437.4
identification,5,5,2443,691.1999999999999,381.24
identification,5,5,2476,1194.24,348.84000000000003
identification,5,5,2511,1224.96,356.40000000000003
identification,5,5,2545,1234.56,355.32
identification,5,5,2576,1223.04,365.04
identification,5,5,2611,1209.6,365.04
identification,5,5,2643,1182.72,374.76
identification,5,5,2677,1223.04,365.04
identification,5,5,2711,1278.72,362.88
identification,5,5,2744,1390.08,348.84000000000003
identification,5,5,2777,1447.68,348.84000000000003
identification,5,5,2810,1472.64,349.92
identification,5,5,2843,1476.48,347.76
identification,5,5,2876,1484.16,343.44
identification,5,5,2910,1488.0,342.36
identification,5,5,2943,1445.76,365.04
identification,5,5,2977,1082.88,581.0400000000001
identification,5,5,3011,1069.44,587.5200000000001
identification,5,5,3044,1059.84,586.44
identification,5,5,3077,1057.92,578.88
identification,5,5,3111,1054.0800000000002,572.4
identification,5,5,3144,1057.92,561.6
identification,5,5,3210,1063.68,552.96
identification,5,5,3244,1067.52,543.24
identification,5,5,3277,1056.0,540.0
identification,5,5,3310,1036.8000000000002,538.92
identification,5,5,3344,1019.52,536.76
identification,5,5,3378,996.48,534.6
identification,5,5,3411,965.76,528.12
identification,5,5,3445,898.5600000000001,531.36
identification,5,5,3478,892.8000000000001,531.36
identification,5,5,3511,898.5600000000001,531.36
identification,5,5,3545,908.16,530.28
identification,5,5,3577,862.08,528.12
identification,5,5,3611,887.0400000000001,523.8
identification,5,5,3644,1186.56,488.16
identification,5,5,3677,1207.68,483.84
identification,5,5,3711,1217.28,486.0
identification,5,5,3744,1223.04,484.92
identification,5,5,3778,1228.8,483.84
identification,5,5,3812,1236.48,483.84
identification,5,5,4079,468.48,461.16
identification,5,5,4111,422.4,443.88
identification,5,5,4145,426.24,403.92
identification,5,5,4178,424.32,381.24
identification,5,5,4212,416.64,367.2000000000001
identification,5,5,4245,393.6,339.12
identification,5,5,4279,380.16,330.48
identification,5,5,4312,366.72,320.76
identification,5,5,4345,359.04,314.28
identification,5,5,4378,347.52,299.16
identification,5,5,4411,341.76,294.84000000000003
identification,5,5,4445,332.16,299.16
identification,5,5,4478,322.56,303.48
identification,5,5,4512,314.88,305.64
identification,5,5,4545,309.12,308.88
identification,5,5,4579,303.36,311.04
identification,5,5,4613,622.08,298.08000000000004
identification,5,5,4646,681.5999999999999,286.2
identification,6,6,0,789.12,286.2
identification,6,6,0,804.48,287.28000000000003
identification,6,6,12,888.96,294.84000000000003
identification,6,6,45,912.0,285.12
identification,6,6,78,1013.76,261.36
identification,6,6,112,1046.4,255.96
identification,6,6,144,1086.7199999999998,249.48
identification,6,6,211,1161.6,261.36
identification,6,6,278,1096.32,301.32000000000005
identification,6,6,345,1090.56,311.04
identification,6,6,412,1021.44,375.84
identification,6,6,479,977.28,392.04
identification,6,6,512,956.16,395.28
identification,6,6,780,940.8,396.36
identification,6,6,1045,979.2,407.16
identification,6,6,1180,927.36,409.32
identification,6,6,1213,896.6400000000001,411.48
identification,6,6,1246,879.36,412.56
identification,6,6,1279,864.0,419.04
identification,6,6,1312,852.48,423.36
identification,6,6,1346,850.5600000000001,424.44
identification,6,6,1379,854.4,421.2
identification,6,6,1414,873.6,416.88
identification,6,6,1479,908.16,410.4
identification,6,6,1512,948.48,406.08
identification,6,6,1546,981.12,405.0
identification,6,6,1580,996.48,408.24
identification,6,6,1614,840.96,816.48
identification,6,6,1647,796.8,910.44
identification,6,6,1697,677.76,989.28
identification,6,6,1746,570.24,908.28
identification,6,6,1779,610.5600000000001,798.12
identification,6,6,1813,679.68,732.24
identification,6,6,1846,679.68,697.6800000000001
identification,6,6,1880,668.16,663.12
identification,6,6,1914,673.92,611.28
identification,6,6,1947,693.12,563.76
identification,6,6,1980,720.0,525.96
identification,6,6,2014,748.8000000000001,500.04
identification,6,6,2047,768.0,486.0
identification,6,6,2080,794.88,466.56
identification,6,6,2115,819.84,459.0
identification,6,6,2146,858.24,448.2
identification,6,6,2180,904.32,437.4
identification,6,6,2213,892.8000000000001,426.6
identification,6,6,2246,879.36,421.2
identification,6,6,2280,871.6800000000001,419.04
identification,6,6,2314,862.08,419.04
identification,6,6,2347,846.72,424.44
identification,6,6,2381,823.68,427.68
identification,6,6,2414,800.64,432.0
identification,6,6,2448,779.5200000000001,434.16
identification,6,6,2480,683.52,448.2
identification,6,6,2513,648.96,451.44
identification,6,6,2548,641.2800000000001,452.52
identification,6,6,2580,645.12,451.44
identification,6,6,2614,656.6400000000001,448.2
identification,6,6,2648,664.3199999999999,444.96
identification,6,6,2681,677.76,444.96
identification,6,6,2714,689.28,446.04
identification,6,6,2748,702.72,446.04
identification,6,6,2781,716.16,447.12
identification,6,6,2814,723.84,448.2
identification,6,6,2848,735.36,449.28
identification,6,6,2880,739.2,450.36
identification,6,6,2914,744.96,450.36
identification,6,6,2947,744.96,453.6
identification,6,6,2982,733.44,457.92
identification,6,6,3014,716.16,464.4
identification,6,6,3047,691.1999999999999,473.04
identification,6,6,3082,673.92,480.6
identification,6,6,3115,547.1999999999999,522.72
identification,6,6,3381,577.92,508.68
identification,6,6,3448,568.3199999999999,510.84
identification,6,6,3482,577.92,507.6
identification,6,6,3515,577.92,507.6
identification,6,6,3548,862.08,467.64
identification,6,6,3582,908.16,467.64
identification,6,6,3615,921.6,468.72
identification,6,6,3648,929.28,469.8
identification,6,6,3682,936.96,469.8
identification,6,6,3715,944.64,467.64
